{'time': 1689026557.160925, 'GPU': 0.0, 'CPU1': 15, 'CPU2': 14, 'CPU3': 15, 'CPU4': 16, 'CPU5': 15, 'CPU6': 16, 'Temp CPU': 56.0, 'Temp GPU': 54.0, 'RAM_Total': 7012852, 'RAM_Usage': 2486204}
{'time': 1689026575.215155, 'GPU': 0.0, 'CPU1': 16, 'CPU2': 8, 'CPU3': 23, 'CPU4': 16, 'CPU5': 14, 'CPU6': 89, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2694864}
{'time': 1689026576.212103, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 19, 'CPU3': 25, 'CPU4': 24, 'CPU5': 18, 'CPU6': 57, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2700812}
{'time': 1689026577.193763, 'GPU': 0.0, 'CPU1': 27, 'CPU2': 27, 'CPU3': 24, 'CPU4': 26, 'CPU5': 35, 'CPU6': 18, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2701496}
{'time': 1689026578.207113, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 27, 'CPU3': 26, 'CPU4': 25, 'CPU5': 35, 'CPU6': 13, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2702160}
{'time': 1689026579.255264, 'GPU': 0.0, 'CPU1': 31, 'CPU2': 28, 'CPU3': 27, 'CPU4': 22, 'CPU5': 37, 'CPU6': 14, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2701492}
{'time': 1689026580.241277, 'GPU': 0.0, 'CPU1': 35, 'CPU2': 32, 'CPU3': 29, 'CPU4': 22, 'CPU5': 38, 'CPU6': 22, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2702212}
{'time': 1689026581.245907, 'GPU': 0.0, 'CPU1': 37, 'CPU2': 30, 'CPU3': 23, 'CPU4': 25, 'CPU5': 35, 'CPU6': 21, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2702780}
{'time': 1689026582.286298, 'GPU': 0.0, 'CPU1': 25, 'CPU2': 31, 'CPU3': 30, 'CPU4': 30, 'CPU5': 38, 'CPU6': 23, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2704744}
{'time': 1689026583.180235, 'GPU': 0.0, 'CPU1': 32, 'CPU2': 36, 'CPU3': 27, 'CPU4': 27, 'CPU5': 37, 'CPU6': 17, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2703664}
{'time': 1689026584.251698, 'GPU': 0.0, 'CPU1': 21, 'CPU2': 16, 'CPU3': 31, 'CPU4': 22, 'CPU5': 29, 'CPU6': 23, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2704292}
{'time': 1689026585.21913, 'GPU': 0.0, 'CPU1': 38, 'CPU2': 21, 'CPU3': 30, 'CPU4': 27, 'CPU5': 45, 'CPU6': 26, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2704892}
{'time': 1689026586.20219, 'GPU': 0.0, 'CPU1': 35, 'CPU2': 30, 'CPU3': 17, 'CPU4': 18, 'CPU5': 37, 'CPU6': 33, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2703404}
{'time': 1689026587.223632, 'GPU': 0.0, 'CPU1': 39, 'CPU2': 24, 'CPU3': 14, 'CPU4': 13, 'CPU5': 35, 'CPU6': 28, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2705228}
{'time': 1689026588.252647, 'GPU': 0.0, 'CPU1': 28, 'CPU2': 23, 'CPU3': 29, 'CPU4': 27, 'CPU5': 35, 'CPU6': 27, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2704804}
{'time': 1689026589.221322, 'GPU': 0.0, 'CPU1': 22, 'CPU2': 16, 'CPU3': 23, 'CPU4': 29, 'CPU5': 45, 'CPU6': 27, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2704904}
{'time': 1689026590.201014, 'GPU': 0.0, 'CPU1': 16, 'CPU2': 17, 'CPU3': 20, 'CPU4': 25, 'CPU5': 38, 'CPU6': 19, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2705224}
{'time': 1689026591.219315, 'GPU': 0.0, 'CPU1': 25, 'CPU2': 17, 'CPU3': 27, 'CPU4': 35, 'CPU5': 33, 'CPU6': 22, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2706484}
{'time': 1689026592.206765, 'GPU': 0.0, 'CPU1': 30, 'CPU2': 24, 'CPU3': 25, 'CPU4': 25, 'CPU5': 33, 'CPU6': 22, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2705832}
{'time': 1689026593.266923, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 27, 'CPU3': 24, 'CPU4': 19, 'CPU5': 34, 'CPU6': 26, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2705992}
{'time': 1689026594.225831, 'GPU': 0.0, 'CPU1': 31, 'CPU2': 25, 'CPU3': 31, 'CPU4': 38, 'CPU5': 41, 'CPU6': 25, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2705632}
{'time': 1689026595.206129, 'GPU': 0.0, 'CPU1': 27, 'CPU2': 22, 'CPU3': 30, 'CPU4': 25, 'CPU5': 32, 'CPU6': 22, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2706084}
{'time': 1689026596.262371, 'GPU': 0.0, 'CPU1': 37, 'CPU2': 32, 'CPU3': 23, 'CPU4': 19, 'CPU5': 36, 'CPU6': 21, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2706920}
{'time': 1689026597.26258, 'GPU': 0.0, 'CPU1': 28, 'CPU2': 25, 'CPU3': 24, 'CPU4': 23, 'CPU5': 38, 'CPU6': 23, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2706156}
{'time': 1689026598.226055, 'GPU': 0.0, 'CPU1': 29, 'CPU2': 29, 'CPU3': 17, 'CPU4': 32, 'CPU5': 39, 'CPU6': 21, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2707916}
{'time': 1689026599.2192, 'GPU': 0.0, 'CPU1': 25, 'CPU2': 29, 'CPU3': 28, 'CPU4': 24, 'CPU5': 35, 'CPU6': 20, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2706932}
{'time': 1689026600.25782, 'GPU': 0.0, 'CPU1': 25, 'CPU2': 27, 'CPU3': 18, 'CPU4': 28, 'CPU5': 37, 'CPU6': 22, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2707588}
{'time': 1689026601.235389, 'GPU': 0.0, 'CPU1': 33, 'CPU2': 26, 'CPU3': 38, 'CPU4': 19, 'CPU5': 37, 'CPU6': 16, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2705880}
{'time': 1689026602.247197, 'GPU': 0.0, 'CPU1': 34, 'CPU2': 29, 'CPU3': 20, 'CPU4': 32, 'CPU5': 32, 'CPU6': 24, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2707264}
{'time': 1689026603.22029, 'GPU': 0.0, 'CPU1': 42, 'CPU2': 26, 'CPU3': 22, 'CPU4': 28, 'CPU5': 35, 'CPU6': 18, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2708540}
{'time': 1689026604.153009, 'GPU': 0.0, 'CPU1': 20, 'CPU2': 85, 'CPU3': 23, 'CPU4': 13, 'CPU5': 24, 'CPU6': 12, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2710420}
{'time': 1689026605.211298, 'GPU': 0.0, 'CPU1': 9, 'CPU2': 100, 'CPU3': 19, 'CPU4': 14, 'CPU5': 9, 'CPU6': 8, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2711016}
{'time': 1689026606.157045, 'GPU': 0.0, 'CPU1': 15, 'CPU2': 29, 'CPU3': 86, 'CPU4': 17, 'CPU5': 17, 'CPU6': 17, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2711552}
{'time': 1689026607.160129, 'GPU': 0.0, 'CPU1': 26, 'CPU2': 27, 'CPU3': 100, 'CPU4': 4, 'CPU5': 20, 'CPU6': 9, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2711776}
{'time': 1689026608.178708, 'GPU': 0.0, 'CPU1': 13, 'CPU2': 9, 'CPU3': 98, 'CPU4': 6, 'CPU5': 23, 'CPU6': 11, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2712620}
{'time': 1689026609.171419, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 12, 'CPU3': 100, 'CPU4': 5, 'CPU5': 16, 'CPU6': 18, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2713240}
{'time': 1689026610.176129, 'GPU': 0.0, 'CPU1': 15, 'CPU2': 8, 'CPU3': 100, 'CPU4': 3, 'CPU5': 13, 'CPU6': 13, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2714160}
{'time': 1689026611.179838, 'GPU': 0.0, 'CPU1': 21, 'CPU2': 13, 'CPU3': 100, 'CPU4': 5, 'CPU5': 9, 'CPU6': 12, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 2714516}
{'time': 1689026612.176167, 'GPU': 0.0, 'CPU1': 87, 'CPU2': 14, 'CPU3': 31, 'CPU4': 7, 'CPU5': 13, 'CPU6': 9, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3037432}
{'time': 1689026613.171339, 'GPU': 0.0, 'CPU1': 15, 'CPU2': 17, 'CPU3': 100, 'CPU4': 5, 'CPU5': 12, 'CPU6': 11, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3039680}
{'time': 1689026614.182494, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 7, 'CPU3': 98, 'CPU4': 5, 'CPU5': 24, 'CPU6': 13, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3040616}
{'time': 1689026615.183184, 'GPU': 14.8, 'CPU1': 27, 'CPU2': 6, 'CPU3': 98, 'CPU4': 3, 'CPU5': 9, 'CPU6': 9, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3041336}
{'time': 1689026616.167355, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 19, 'CPU3': 98, 'CPU4': 4, 'CPU5': 16, 'CPU6': 9, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3057784}
{'time': 1689026617.189853, 'GPU': 25.3, 'CPU1': 16, 'CPU2': 10, 'CPU3': 46, 'CPU4': 54, 'CPU5': 14, 'CPU6': 13, 'Temp CPU': 55.5, 'Temp GPU': 55.0, 'RAM_Total': 7012852, 'RAM_Usage': 3152812}
{'time': 1689026618.202778, 'GPU': 0.0, 'CPU1': 18, 'CPU2': 19, 'CPU3': 30, 'CPU4': 72, 'CPU5': 13, 'CPU6': 5, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3256992}
{'time': 1689026619.179604, 'GPU': 24.5, 'CPU1': 18, 'CPU2': 20, 'CPU3': 72, 'CPU4': 27, 'CPU5': 12, 'CPU6': 11, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3337996}
{'time': 1689026620.195394, 'GPU': 0.0, 'CPU1': 22, 'CPU2': 7, 'CPU3': 49, 'CPU4': 53, 'CPU5': 12, 'CPU6': 9, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3433992}
{'time': 1689026621.174837, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 8, 'CPU3': 36, 'CPU4': 67, 'CPU5': 21, 'CPU6': 15, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3540236}
{'time': 1689026622.191052, 'GPU': 5.8, 'CPU1': 10, 'CPU2': 11, 'CPU3': 4, 'CPU4': 70, 'CPU5': 16, 'CPU6': 21, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3569664}
{'time': 1689026623.203733, 'GPU': 8.8, 'CPU1': 12, 'CPU2': 11, 'CPU3': 5, 'CPU4': 98, 'CPU5': 9, 'CPU6': 20, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3649208}
{'time': 1689026624.19631, 'GPU': 7.4, 'CPU1': 14, 'CPU2': 6, 'CPU3': 5, 'CPU4': 93, 'CPU5': 22, 'CPU6': 17, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3727588}
{'time': 1689026625.201979, 'GPU': 0.0, 'CPU1': 58, 'CPU2': 34, 'CPU3': 7, 'CPU4': 20, 'CPU5': 18, 'CPU6': 14, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3801516}
{'time': 1689026626.205573, 'GPU': 21.4, 'CPU1': 46, 'CPU2': 45, 'CPU3': 9, 'CPU4': 8, 'CPU5': 12, 'CPU6': 24, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3854344}
{'time': 1689026627.19624, 'GPU': 0.0, 'CPU1': 16, 'CPU2': 15, 'CPU3': 13, 'CPU4': 76, 'CPU5': 12, 'CPU6': 20, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3903008}
{'time': 1689026628.19421, 'GPU': 4.7, 'CPU1': 39, 'CPU2': 51, 'CPU3': 6, 'CPU4': 11, 'CPU5': 16, 'CPU6': 17, 'Temp CPU': 55.5, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3934356}
{'time': 1689026629.183098, 'GPU': 29.3, 'CPU1': 62, 'CPU2': 27, 'CPU3': 6, 'CPU4': 10, 'CPU5': 21, 'CPU6': 17, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 3984900}
{'time': 1689026630.189715, 'GPU': 29.6, 'CPU1': 35, 'CPU2': 37, 'CPU3': 20, 'CPU4': 7, 'CPU5': 13, 'CPU6': 16, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 4031820}
{'time': 1689026631.241416, 'GPU': 22.3, 'CPU1': 18, 'CPU2': 15, 'CPU3': 89, 'CPU4': 10, 'CPU5': 9, 'CPU6': 8, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 4137924}
{'time': 1689026632.222427, 'GPU': 8.2, 'CPU1': 21, 'CPU2': 21, 'CPU3': 97, 'CPU4': 8, 'CPU5': 12, 'CPU6': 32, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 4224696}
{'time': 1689026633.240217, 'GPU': 0.0, 'CPU1': 48, 'CPU2': 25, 'CPU3': 49, 'CPU4': 7, 'CPU5': 10, 'CPU6': 13, 'Temp CPU': 56.0, 'Temp GPU': 54.5, 'RAM_Total': 7012852, 'RAM_Usage': 4615272}
{'time': 1689026634.279278, 'GPU': 98.6, 'CPU1': 19, 'CPU2': 18, 'CPU3': 39, 'CPU4': 53, 'CPU5': 20, 'CPU6': 16, 'Temp CPU': 56.0, 'Temp GPU': 55.0, 'RAM_Total': 7012852, 'RAM_Usage': 4802364}
{'time': 1689026635.219185, 'GPU': 28.3, 'CPU1': 25, 'CPU2': 20, 'CPU3': 30, 'CPU4': 28, 'CPU5': 63, 'CPU6': 22, 'Temp CPU': 56.5, 'Temp GPU': 55.5, 'RAM_Total': 7012852, 'RAM_Usage': 4802640}
{'time': 1689026636.213751, 'GPU': 1.3, 'CPU1': 19, 'CPU2': 17, 'CPU3': 20, 'CPU4': 71, 'CPU5': 20, 'CPU6': 12, 'Temp CPU': 56.5, 'Temp GPU': 55.5, 'RAM_Total': 7012852, 'RAM_Usage': 4803412}
{'time': 1689026637.226528, 'GPU': 3.1, 'CPU1': 21, 'CPU2': 16, 'CPU3': 27, 'CPU4': 80, 'CPU5': 12, 'CPU6': 12, 'Temp CPU': 57.0, 'Temp GPU': 56.0, 'RAM_Total': 7012852, 'RAM_Usage': 4803580}
{'time': 1689026638.22408, 'GPU': 24.3, 'CPU1': 23, 'CPU2': 27, 'CPU3': 49, 'CPU4': 63, 'CPU5': 15, 'CPU6': 16, 'Temp CPU': 56.5, 'Temp GPU': 56.0, 'RAM_Total': 7012852, 'RAM_Usage': 4804568}
{'time': 1689026639.241005, 'GPU': 32.5, 'CPU1': 12, 'CPU2': 7, 'CPU3': 80, 'CPU4': 27, 'CPU5': 20, 'CPU6': 18, 'Temp CPU': 56.5, 'Temp GPU': 56.0, 'RAM_Total': 7012852, 'RAM_Usage': 4805020}
{'time': 1689026640.259405, 'GPU': 26.0, 'CPU1': 11, 'CPU2': 7, 'CPU3': 81, 'CPU4': 28, 'CPU5': 21, 'CPU6': 18, 'Temp CPU': 56.5, 'Temp GPU': 56.0, 'RAM_Total': 7012852, 'RAM_Usage': 4803708}
{'time': 1689026641.217915, 'GPU': 34.1, 'CPU1': 25, 'CPU2': 13, 'CPU3': 80, 'CPU4': 33, 'CPU5': 24, 'CPU6': 22, 'Temp CPU': 57.0, 'Temp GPU': 56.0, 'RAM_Total': 7012852, 'RAM_Usage': 4798604}
{'time': 1689026642.251883, 'GPU': 87.4, 'CPU1': 20, 'CPU2': 20, 'CPU3': 77, 'CPU4': 31, 'CPU5': 6, 'CPU6': 12, 'Temp CPU': 57.0, 'Temp GPU': 56.0, 'RAM_Total': 7012852, 'RAM_Usage': 4802380}
{'time': 1689026643.290787, 'GPU': 9.8, 'CPU1': 20, 'CPU2': 24, 'CPU3': 83, 'CPU4': 27, 'CPU5': 14, 'CPU6': 16, 'Temp CPU': 57.0, 'Temp GPU': 56.0, 'RAM_Total': 7012852, 'RAM_Usage': 4804476}
{'time': 1689026644.273454, 'GPU': 10.4, 'CPU1': 25, 'CPU2': 16, 'CPU3': 81, 'CPU4': 28, 'CPU5': 12, 'CPU6': 16, 'Temp CPU': 57.0, 'Temp GPU': 56.0, 'RAM_Total': 7012852, 'RAM_Usage': 4804020}
{'time': 1689026645.21346, 'GPU': 0.0, 'CPU1': 19, 'CPU2': 18, 'CPU3': 81, 'CPU4': 26, 'CPU5': 14, 'CPU6': 11, 'Temp CPU': 57.0, 'Temp GPU': 56.0, 'RAM_Total': 7012852, 'RAM_Usage': 4804276}
{'time': 1689026646.233065, 'GPU': 31.8, 'CPU1': 19, 'CPU2': 17, 'CPU3': 82, 'CPU4': 30, 'CPU5': 10, 'CPU6': 9, 'Temp CPU': 57.0, 'Temp GPU': 56.5, 'RAM_Total': 7012852, 'RAM_Usage': 4804140}
{'time': 1689026647.245713, 'GPU': 53.9, 'CPU1': 27, 'CPU2': 9, 'CPU3': 77, 'CPU4': 32, 'CPU5': 11, 'CPU6': 8, 'Temp CPU': 57.0, 'Temp GPU': 56.0, 'RAM_Total': 7012852, 'RAM_Usage': 4804224}
{'time': 1689026648.27734, 'GPU': 0.0, 'CPU1': 22, 'CPU2': 14, 'CPU3': 81, 'CPU4': 27, 'CPU5': 8, 'CPU6': 12, 'Temp CPU': 57.5, 'Temp GPU': 56.5, 'RAM_Total': 7012852, 'RAM_Usage': 4804192}
{'time': 1689026649.281395, 'GPU': 0.0, 'CPU1': 19, 'CPU2': 25, 'CPU3': 72, 'CPU4': 35, 'CPU5': 13, 'CPU6': 15, 'Temp CPU': 57.5, 'Temp GPU': 56.5, 'RAM_Total': 7012852, 'RAM_Usage': 4805568}
{'time': 1689026650.26255, 'GPU': 0.0, 'CPU1': 25, 'CPU2': 20, 'CPU3': 82, 'CPU4': 28, 'CPU5': 9, 'CPU6': 11, 'Temp CPU': 57.5, 'Temp GPU': 56.5, 'RAM_Total': 7012852, 'RAM_Usage': 4804484}
{'time': 1689026651.238255, 'GPU': 35.6, 'CPU1': 19, 'CPU2': 18, 'CPU3': 81, 'CPU4': 30, 'CPU5': 19, 'CPU6': 13, 'Temp CPU': 57.5, 'Temp GPU': 56.5, 'RAM_Total': 7012852, 'RAM_Usage': 4804552}
{'time': 1689026652.244622, 'GPU': 63.7, 'CPU1': 13, 'CPU2': 9, 'CPU3': 78, 'CPU4': 32, 'CPU5': 17, 'CPU6': 16, 'Temp CPU': 57.5, 'Temp GPU': 56.5, 'RAM_Total': 7012852, 'RAM_Usage': 4805260}
{'time': 1689026653.243585, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 13, 'CPU3': 82, 'CPU4': 28, 'CPU5': 12, 'CPU6': 23, 'Temp CPU': 57.5, 'Temp GPU': 56.5, 'RAM_Total': 7012852, 'RAM_Usage': 4805260}
