{'time': 1689110915.176063, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 15, 'CPU3': 12, 'CPU4': 11, 'CPU5': 12, 'CPU6': 13, 'Temp CPU': 46.5, 'Temp GPU': 44.0, 'RAM_Total': 7012856, 'RAM_Usage': 1916952}
{'time': 1689110930.200746, 'GPU': 0.0, 'CPU1': 8, 'CPU2': 20, 'CPU3': 100, 'CPU4': 2, 'CPU5': 7, 'CPU6': 4, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2109476}
{'time': 1689110931.191019, 'GPU': 0.0, 'CPU1': 21, 'CPU2': 18, 'CPU3': 19, 'CPU4': 88, 'CPU5': 10, 'CPU6': 10, 'Temp CPU': 47.5, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2118704}
{'time': 1689110932.193026, 'GPU': 0.0, 'CPU1': 16, 'CPU2': 13, 'CPU3': 10, 'CPU4': 94, 'CPU5': 6, 'CPU6': 5, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2133476}
{'time': 1689110933.207316, 'GPU': 0.0, 'CPU1': 22, 'CPU2': 7, 'CPU3': 0, 'CPU4': 90, 'CPU5': 4, 'CPU6': 9, 'Temp CPU': 47.5, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2146592}
{'time': 1689110934.227835, 'GPU': 0.0, 'CPU1': 30, 'CPU2': 18, 'CPU3': 29, 'CPU4': 40, 'CPU5': 46, 'CPU6': 22, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2147448}
{'time': 1689110935.222418, 'GPU': 0.0, 'CPU1': 35, 'CPU2': 22, 'CPU3': 23, 'CPU4': 28, 'CPU5': 44, 'CPU6': 30, 'Temp CPU': 47.5, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2147452}
{'time': 1689110936.228953, 'GPU': 0.0, 'CPU1': 28, 'CPU2': 25, 'CPU3': 35, 'CPU4': 52, 'CPU5': 56, 'CPU6': 22, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2149648}
{'time': 1689110937.200671, 'GPU': 0.0, 'CPU1': 38, 'CPU2': 25, 'CPU3': 30, 'CPU4': 33, 'CPU5': 54, 'CPU6': 25, 'Temp CPU': 47.5, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2148988}
{'time': 1689110938.223215, 'GPU': 0.0, 'CPU1': 32, 'CPU2': 37, 'CPU3': 21, 'CPU4': 24, 'CPU5': 50, 'CPU6': 17, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2150048}
{'time': 1689110939.231736, 'GPU': 0.0, 'CPU1': 29, 'CPU2': 31, 'CPU3': 32, 'CPU4': 27, 'CPU5': 47, 'CPU6': 30, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2150408}
{'time': 1689110940.236132, 'GPU': 0.0, 'CPU1': 23, 'CPU2': 32, 'CPU3': 52, 'CPU4': 35, 'CPU5': 46, 'CPU6': 17, 'Temp CPU': 47.5, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2152844}
{'time': 1689110941.215486, 'GPU': 0.0, 'CPU1': 25, 'CPU2': 31, 'CPU3': 49, 'CPU4': 47, 'CPU5': 43, 'CPU6': 16, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2152956}
{'time': 1689110942.228112, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 20, 'CPU3': 22, 'CPU4': 21, 'CPU5': 38, 'CPU6': 36, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2151960}
{'time': 1689110943.218262, 'GPU': 0.0, 'CPU1': 22, 'CPU2': 22, 'CPU3': 35, 'CPU4': 28, 'CPU5': 38, 'CPU6': 20, 'Temp CPU': 47.5, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2152952}
{'time': 1689110944.241546, 'GPU': 0.0, 'CPU1': 23, 'CPU2': 21, 'CPU3': 28, 'CPU4': 27, 'CPU5': 34, 'CPU6': 15, 'Temp CPU': 47.0, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2153132}
{'time': 1689110945.189074, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 18, 'CPU3': 55, 'CPU4': 20, 'CPU5': 28, 'CPU6': 12, 'Temp CPU': 47.0, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2155768}
{'time': 1689110946.196282, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 8, 'CPU3': 11, 'CPU4': 91, 'CPU5': 14, 'CPU6': 4, 'Temp CPU': 47.5, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2157476}
{'time': 1689110947.190999, 'GPU': 0.0, 'CPU1': 15, 'CPU2': 11, 'CPU3': 0, 'CPU4': 100, 'CPU5': 2, 'CPU6': 5, 'Temp CPU': 47.0, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2157924}
{'time': 1689110948.199068, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 17, 'CPU3': 3, 'CPU4': 100, 'CPU5': 6, 'CPU6': 2, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2158720}
{'time': 1689110949.202264, 'GPU': 0.0, 'CPU1': 6, 'CPU2': 6, 'CPU3': 0, 'CPU4': 100, 'CPU5': 16, 'CPU6': 7, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2159716}
{'time': 1689110950.197011, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 19, 'CPU3': 4, 'CPU4': 100, 'CPU5': 6, 'CPU6': 7, 'Temp CPU': 47.0, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2160248}
{'time': 1689110951.196851, 'GPU': 0.0, 'CPU1': 13, 'CPU2': 11, 'CPU3': 2, 'CPU4': 100, 'CPU5': 9, 'CPU6': 7, 'Temp CPU': 47.0, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2161616}
{'time': 1689110952.209335, 'GPU': 0.0, 'CPU1': 15, 'CPU2': 9, 'CPU3': 2, 'CPU4': 100, 'CPU5': 4, 'CPU6': 5, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2161372}
{'time': 1689110953.196579, 'GPU': 0.0, 'CPU1': 8, 'CPU2': 21, 'CPU3': 2, 'CPU4': 100, 'CPU5': 7, 'CPU6': 1, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2491316}
{'time': 1689110954.202812, 'GPU': 0.0, 'CPU1': 22, 'CPU2': 6, 'CPU3': 3, 'CPU4': 100, 'CPU5': 7, 'CPU6': 7, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2491812}
{'time': 1689110955.202171, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 9, 'CPU3': 3, 'CPU4': 100, 'CPU5': 8, 'CPU6': 5, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2492636}
{'time': 1689110956.212246, 'GPU': 10.7, 'CPU1': 9, 'CPU2': 7, 'CPU3': 89, 'CPU4': 9, 'CPU5': 12, 'CPU6': 14, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2584804}
{'time': 1689110957.216371, 'GPU': 16.4, 'CPU1': 8, 'CPU2': 4, 'CPU3': 98, 'CPU4': 1, 'CPU5': 6, 'CPU6': 18, 'Temp CPU': 47.0, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 2750216}
{'time': 1689110958.223038, 'GPU': 30.9, 'CPU1': 10, 'CPU2': 5, 'CPU3': 96, 'CPU4': 0, 'CPU5': 9, 'CPU6': 15, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 2951000}
{'time': 1689110959.226257, 'GPU': 14.8, 'CPU1': 9, 'CPU2': 5, 'CPU3': 96, 'CPU4': 4, 'CPU5': 6, 'CPU6': 16, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 3137432}
{'time': 1689110960.226461, 'GPU': 23.1, 'CPU1': 9, 'CPU2': 8, 'CPU3': 97, 'CPU4': 2, 'CPU5': 9, 'CPU6': 17, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 3343396}
{'time': 1689110961.229872, 'GPU': 0.0, 'CPU1': 24, 'CPU2': 10, 'CPU3': 66, 'CPU4': 2, 'CPU5': 15, 'CPU6': 20, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 3460700}
{'time': 1689110962.2279, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 8, 'CPU3': 98, 'CPU4': 2, 'CPU5': 6, 'CPU6': 16, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 3621752}
{'time': 1689110963.243114, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 6, 'CPU3': 31, 'CPU4': 64, 'CPU5': 4, 'CPU6': 20, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 3763556}
{'time': 1689110964.241952, 'GPU': 22.1, 'CPU1': 20, 'CPU2': 5, 'CPU3': 2, 'CPU4': 94, 'CPU5': 13, 'CPU6': 3, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 3888636}
{'time': 1689110965.253059, 'GPU': 38.4, 'CPU1': 24, 'CPU2': 7, 'CPU3': 12, 'CPU4': 79, 'CPU5': 5, 'CPU6': 3, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 3981552}
{'time': 1689110966.273539, 'GPU': 0.0, 'CPU1': 27, 'CPU2': 7, 'CPU3': 2, 'CPU4': 92, 'CPU5': 9, 'CPU6': 12, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 4032700}
{'time': 1689110967.241302, 'GPU': 0.0, 'CPU1': 26, 'CPU2': 15, 'CPU3': 12, 'CPU4': 21, 'CPU5': 25, 'CPU6': 91, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 4048600}
{'time': 1689110968.24576, 'GPU': 0.0, 'CPU1': 79, 'CPU2': 5, 'CPU3': 8, 'CPU4': 12, 'CPU5': 13, 'CPU6': 14, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 4248312}
{'time': 1689110969.237251, 'GPU': 2.7, 'CPU1': 56, 'CPU2': 29, 'CPU3': 23, 'CPU4': 3, 'CPU5': 6, 'CPU6': 6, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 4301440}
{'time': 1689110970.251827, 'GPU': 0.0, 'CPU1': 22, 'CPU2': 57, 'CPU3': 4, 'CPU4': 4, 'CPU5': 15, 'CPU6': 11, 'Temp CPU': 47.0, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 4425584}
{'time': 1689110971.388915, 'GPU': 0.0, 'CPU1': 23, 'CPU2': 13, 'CPU3': 8, 'CPU4': 17, 'CPU5': 32, 'CPU6': 62, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 4658512}
{'time': 1689110972.297677, 'GPU': 14.8, 'CPU1': 24, 'CPU2': 46, 'CPU3': 55, 'CPU4': 23, 'CPU5': 38, 'CPU6': 30, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 4863436}
{'time': 1689110973.77517, 'GPU': 0.0, 'CPU1': 16, 'CPU2': 22, 'CPU3': 64, 'CPU4': 31, 'CPU5': 16, 'CPU6': 27, 'Temp CPU': 47.5, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 5005624}
{'time': 1689110974.285435, 'GPU': 0.0, 'CPU1': 14, 'CPU2': 57, 'CPU3': 50, 'CPU4': 48, 'CPU5': 77, 'CPU6': 26, 'Temp CPU': 47.5, 'Temp GPU': 45.0, 'RAM_Total': 7012856, 'RAM_Usage': 5053892}
{'time': 1689110975.26582, 'GPU': 8.3, 'CPU1': 9, 'CPU2': 16, 'CPU3': 6, 'CPU4': 27, 'CPU5': 39, 'CPU6': 66, 'Temp CPU': 47.5, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 5068004}
{'time': 1689110976.246831, 'GPU': 0.0, 'CPU1': 6, 'CPU2': 4, 'CPU3': 19, 'CPU4': 9, 'CPU5': 33, 'CPU6': 72, 'Temp CPU': 47.5, 'Temp GPU': 46.0, 'RAM_Total': 7012856, 'RAM_Usage': 5067420}
{'time': 1689110977.25821, 'GPU': 28.3, 'CPU1': 4, 'CPU2': 9, 'CPU3': 8, 'CPU4': 14, 'CPU5': 75, 'CPU6': 27, 'Temp CPU': 48.0, 'Temp GPU': 45.5, 'RAM_Total': 7012856, 'RAM_Usage': 5067924}
{'time': 1689110978.264194, 'GPU': 0.0, 'CPU1': 12, 'CPU2': 16, 'CPU3': 8, 'CPU4': 4, 'CPU5': 77, 'CPU6': 25, 'Temp CPU': 48.0, 'Temp GPU': 46.0, 'RAM_Total': 7012856, 'RAM_Usage': 5066916}
{'time': 1689110979.265125, 'GPU': 65.5, 'CPU1': 10, 'CPU2': 22, 'CPU3': 6, 'CPU4': 6, 'CPU5': 45, 'CPU6': 59, 'Temp CPU': 48.0, 'Temp GPU': 46.0, 'RAM_Total': 7012856, 'RAM_Usage': 5066460}
{'time': 1689110980.275869, 'GPU': 19.9, 'CPU1': 19, 'CPU2': 8, 'CPU3': 5, 'CPU4': 6, 'CPU5': 23, 'CPU6': 79, 'Temp CPU': 48.0, 'Temp GPU': 46.5, 'RAM_Total': 7012856, 'RAM_Usage': 5066812}
{'time': 1689110981.265429, 'GPU': 8.0, 'CPU1': 21, 'CPU2': 4, 'CPU3': 7, 'CPU4': 6, 'CPU5': 26, 'CPU6': 77, 'Temp CPU': 48.0, 'Temp GPU': 46.0, 'RAM_Total': 7012856, 'RAM_Usage': 5068080}
{'time': 1689110982.268907, 'GPU': 65.5, 'CPU1': 8, 'CPU2': 22, 'CPU3': 5, 'CPU4': 5, 'CPU5': 62, 'CPU6': 40, 'Temp CPU': 48.0, 'Temp GPU': 46.5, 'RAM_Total': 7012856, 'RAM_Usage': 5066820}
{'time': 1689110983.269812, 'GPU': 24.0, 'CPU1': 12, 'CPU2': 16, 'CPU3': 4, 'CPU4': 6, 'CPU5': 80, 'CPU6': 25, 'Temp CPU': 48.0, 'Temp GPU': 46.5, 'RAM_Total': 7012856, 'RAM_Usage': 5066820}
{'time': 1689110984.290677, 'GPU': 0.0, 'CPU1': 10, 'CPU2': 19, 'CPU3': 3, 'CPU4': 7, 'CPU5': 78, 'CPU6': 27, 'Temp CPU': 48.5, 'Temp GPU': 46.5, 'RAM_Total': 7012856, 'RAM_Usage': 5066820}
{'time': 1689110985.272609, 'GPU': 11.6, 'CPU1': 10, 'CPU2': 25, 'CPU3': 9, 'CPU4': 4, 'CPU5': 77, 'CPU6': 25, 'Temp CPU': 48.5, 'Temp GPU': 46.5, 'RAM_Total': 7012856, 'RAM_Usage': 5066820}
{'time': 1689110986.273139, 'GPU': 64.4, 'CPU1': 2, 'CPU2': 19, 'CPU3': 5, 'CPU4': 12, 'CPU5': 77, 'CPU6': 25, 'Temp CPU': 48.0, 'Temp GPU': 46.5, 'RAM_Total': 7012856, 'RAM_Usage': 5067324}
{'time': 1689110987.265724, 'GPU': 98.2, 'CPU1': 4, 'CPU2': 4, 'CPU3': 9, 'CPU4': 20, 'CPU5': 81, 'CPU6': 22, 'Temp CPU': 48.0, 'Temp GPU': 46.5, 'RAM_Total': 7012856, 'RAM_Usage': 5069624}
{'time': 1689110988.290908, 'GPU': 24.4, 'CPU1': 23, 'CPU2': 7, 'CPU3': 17, 'CPU4': 10, 'CPU5': 78, 'CPU6': 5, 'Temp CPU': 48.5, 'Temp GPU': 47.0, 'RAM_Total': 7012856, 'RAM_Usage': 5069624}
{'time': 1689110989.293467, 'GPU': 0.0, 'CPU1': 28, 'CPU2': 9, 'CPU3': 6, 'CPU4': 9, 'CPU5': 27, 'CPU6': 64, 'Temp CPU': 48.5, 'Temp GPU': 47.0, 'RAM_Total': 7012856, 'RAM_Usage': 5071136}
{'time': 1689110990.280604, 'GPU': 13.6, 'CPU1': 29, 'CPU2': 8, 'CPU3': 18, 'CPU4': 11, 'CPU5': 6, 'CPU6': 76, 'Temp CPU': 48.5, 'Temp GPU': 46.5, 'RAM_Total': 7012856, 'RAM_Usage': 5070380}
{'time': 1689110991.265241, 'GPU': 65.7, 'CPU1': 27, 'CPU2': 5, 'CPU3': 20, 'CPU4': 11, 'CPU5': 3, 'CPU6': 79, 'Temp CPU': 48.5, 'Temp GPU': 47.0, 'RAM_Total': 7012856, 'RAM_Usage': 5069372}
{'time': 1689110992.273965, 'GPU': 28.6, 'CPU1': 23, 'CPU2': 7, 'CPU3': 15, 'CPU4': 13, 'CPU5': 1, 'CPU6': 79, 'Temp CPU': 49.0, 'Temp GPU': 47.0, 'RAM_Total': 7012856, 'RAM_Usage': 5069372}
{'time': 1689110993.274816, 'GPU': 12.9, 'CPU1': 29, 'CPU2': 5, 'CPU3': 18, 'CPU4': 12, 'CPU5': 3, 'CPU6': 77, 'Temp CPU': 49.0, 'Temp GPU': 47.5, 'RAM_Total': 7012856, 'RAM_Usage': 5068868}
{'time': 1689110994.286697, 'GPU': 0.0, 'CPU1': 30, 'CPU2': 7, 'CPU3': 11, 'CPU4': 11, 'CPU5': 5, 'CPU6': 78, 'Temp CPU': 49.0, 'Temp GPU': 47.0, 'RAM_Total': 7012856, 'RAM_Usage': 5069632}
{'time': 1689110995.266248, 'GPU': 0.0, 'CPU1': 31, 'CPU2': 5, 'CPU3': 7, 'CPU4': 22, 'CPU5': 70, 'CPU6': 10, 'Temp CPU': 48.5, 'Temp GPU': 47.0, 'RAM_Total': 7012856, 'RAM_Usage': 5070136}
{'time': 1689110996.283514, 'GPU': 7.2, 'CPU1': 8, 'CPU2': 6, 'CPU3': 29, 'CPU4': 19, 'CPU5': 63, 'CPU6': 16, 'Temp CPU': 49.0, 'Temp GPU': 47.0, 'RAM_Total': 7012856, 'RAM_Usage': 5069632}
{'time': 1689110997.289685, 'GPU': 41.7, 'CPU1': 10, 'CPU2': 15, 'CPU3': 7, 'CPU4': 30, 'CPU5': 73, 'CPU6': 7, 'Temp CPU': 49.0, 'Temp GPU': 47.0, 'RAM_Total': 7012856, 'RAM_Usage': 5069128}
{'time': 1689110998.286442, 'GPU': 62.3, 'CPU1': 7, 'CPU2': 6, 'CPU3': 19, 'CPU4': 24, 'CPU5': 81, 'CPU6': 7, 'Temp CPU': 49.0, 'Temp GPU': 47.0, 'RAM_Total': 7012856, 'RAM_Usage': 5071648}
{'time': 1689110999.29365, 'GPU': 94.3, 'CPU1': 4, 'CPU2': 4, 'CPU3': 77, 'CPU4': 24, 'CPU5': 15, 'CPU6': 15, 'Temp CPU': 49.0, 'Temp GPU': 47.5, 'RAM_Total': 7012856, 'RAM_Usage': 5070892}
{'time': 1689111000.2951, 'GPU': 93.6, 'CPU1': 4, 'CPU2': 7, 'CPU3': 78, 'CPU4': 24, 'CPU5': 15, 'CPU6': 18, 'Temp CPU': 49.0, 'Temp GPU': 47.5, 'RAM_Total': 7012856, 'RAM_Usage': 5071144}
{'time': 1689111001.297985, 'GPU': 92.9, 'CPU1': 12, 'CPU2': 4, 'CPU3': 78, 'CPU4': 23, 'CPU5': 23, 'CPU6': 9, 'Temp CPU': 49.0, 'Temp GPU': 47.5, 'RAM_Total': 7012856, 'RAM_Usage': 5070884}
{'time': 1689111002.286614, 'GPU': 89.1, 'CPU1': 8, 'CPU2': 12, 'CPU3': 78, 'CPU4': 28, 'CPU5': 9, 'CPU6': 18, 'Temp CPU': 49.5, 'Temp GPU': 47.5, 'RAM_Total': 7012856, 'RAM_Usage': 5071948}
{'time': 1689111003.277727, 'GPU': 69.4, 'CPU1': 7, 'CPU2': 21, 'CPU3': 77, 'CPU4': 25, 'CPU5': 5, 'CPU6': 7, 'Temp CPU': 49.0, 'Temp GPU': 47.5, 'RAM_Total': 7012856, 'RAM_Usage': 5071444}
{'time': 1689111004.279495, 'GPU': 12.3, 'CPU1': 7, 'CPU2': 2, 'CPU3': 78, 'CPU4': 25, 'CPU5': 15, 'CPU6': 13, 'Temp CPU': 49.0, 'Temp GPU': 47.5, 'RAM_Total': 7012856, 'RAM_Usage': 5071192}
{'time': 1689111005.290777, 'GPU': 0.0, 'CPU1': 5, 'CPU2': 6, 'CPU3': 77, 'CPU4': 27, 'CPU5': 16, 'CPU6': 11, 'Temp CPU': 49.5, 'Temp GPU': 47.5, 'RAM_Total': 7012856, 'RAM_Usage': 5070688}
{'time': 1689111006.280906, 'GPU': 0.0, 'CPU1': 5, 'CPU2': 7, 'CPU3': 74, 'CPU4': 28, 'CPU5': 22, 'CPU6': 10, 'Temp CPU': 49.5, 'Temp GPU': 48.0, 'RAM_Total': 7012856, 'RAM_Usage': 5070428}
{'time': 1689111007.295106, 'GPU': 0.0, 'CPU1': 5, 'CPU2': 6, 'CPU3': 77, 'CPU4': 25, 'CPU5': 9, 'CPU6': 24, 'Temp CPU': 49.5, 'Temp GPU': 48.0, 'RAM_Total': 7012856, 'RAM_Usage': 5072056}
{'time': 1689111008.290967, 'GPU': 20.2, 'CPU1': 3, 'CPU2': 8, 'CPU3': 79, 'CPU4': 27, 'CPU5': 12, 'CPU6': 17, 'Temp CPU': 49.5, 'Temp GPU': 48.0, 'RAM_Total': 7012856, 'RAM_Usage': 5071020}
{'time': 1689111009.294521, 'GPU': 37.1, 'CPU1': 6, 'CPU2': 10, 'CPU3': 71, 'CPU4': 30, 'CPU5': 16, 'CPU6': 13, 'Temp CPU': 49.5, 'Temp GPU': 48.0, 'RAM_Total': 7012856, 'RAM_Usage': 5072280}
{'time': 1689111010.29959, 'GPU': 27.5, 'CPU1': 6, 'CPU2': 7, 'CPU3': 79, 'CPU4': 24, 'CPU5': 7, 'CPU6': 26, 'Temp CPU': 49.5, 'Temp GPU': 48.0, 'RAM_Total': 7012856, 'RAM_Usage': 5071272}
{'time': 1689111011.290446, 'GPU': 27.3, 'CPU1': 7, 'CPU2': 8, 'CPU3': 79, 'CPU4': 24, 'CPU5': 9, 'CPU6': 25, 'Temp CPU': 49.5, 'Temp GPU': 48.0, 'RAM_Total': 7012856, 'RAM_Usage': 5071264}
